     t       numeric x    exact x     numeric v     exact v  
6.11750000  -1.64927307  -1.64928292  9.86305853  9.86305560
6.11800000  -1.64434113  -1.64435119  9.86388070  9.86387901
6.11850000  -1.63940919  -1.63941904  9.86470287  9.86469996
6.11900000  -1.63447643  -1.63448649  9.86552011  9.86551843
6.11950000  -1.62954367  -1.62955352  9.86633734  9.86633444
6.12000000  -1.62461009  -1.62462015  9.86714965  9.86714799
6.12050000  -1.61967651  -1.61968638  9.86796195  9.86795906
6.12100000  -1.61474213  -1.61475219  9.86876933  9.86876767
6.12150000  -1.60980774  -1.60981761  9.86957670  9.86957381
6.12200000  -1.60487255  -1.60488262  9.87037913  9.87037749
6.12250000  -1.59993736  -1.59994723  9.87118157  9.87117870
6.12300000  -1.59500137  -1.59501144  9.87197907  9.87197744
6.12350000  -1.59006538  -1.59007525  9.87277657  9.87277371
6.12400000  -1.58512859  -1.58513867  9.87356914  9.87356751
6.12450000  -1.58019181  -1.58020169  9.87436170  9.87435885
6.12500000  -1.57525423  -1.57526431  9.87514933  9.87514771
6.12550000  -1.57031666  -1.57032654  9.87593696  9.87593411
6.12600000  -1.56537829  -1.56538838  9.87671965  9.87671804
6.12650000  -1.56043993  -1.56044982  9.87750233  9.87749950
6.12700000  -1.55550079  -1.55551088  9.87828009  9.87827849
6.12750000  -1.55056165  -1.55057154  9.87905784  9.87905501
6.12800000  -1.54562173  -1.54563182  9.87983065  9.87982906
6.12850000  -1.54068182  -1.54069172  9.88060346  9.88060064
6.12900000  -1.53574113  -1.53575122  9.88137133  9.88136975
6.12950000  -1.53080044  -1.53081035  9.88213920  9.88213639
6.13000000  -1.52585899  -1.52586909  9.88290213  9.88290056
6.13050000  -1.52091754  -1.52092745  9.88366506  9.88366226
6.13100000  -1.51597533  -1.51598542  9.88442305  9.88442149
6.13150000  -1.51103311  -1.51104302  9.88518103  9.88517825
6.13200000  -1.50609014  -1.50610025  9.88593408  9.88593253
6.13250000  -1.50114718  -1.50115709  9.88668712  9.88668435
6.13300000  -1.49620346  -1.49621356  9.88743523  9.88743369
6.13350000  -1.49125974  -1.49126966  9.88818333  9.88818056
6.13400000  -1.48631527  -1.48632538  9.88892649  9.88892496
6.13450000  -1.48137081  -1.48138073  9.88966964  9.88966689
6.13500000  -1.47642560  -1.47643572  9.89040786  9.89040634
6.13550000  -1.47148040  -1.47149033  9.89114607  9.89114332
6.13600000  -1.46653446  -1.46654457  9.89187934  9.89187783
6.13650000  -1.46158852  -1.46159845  9.89261261  9.89260987
6.13700000  -1.45664185  -1.45665196  9.89334093  9.89333943
6.13750000  -1.45169518  -1.45170511  9.89406925  9.89406652
6.13800000  -1.44674778  -1.44675790  9.89479262  9.89479113
6.13850000  -1.44180038  -1.44181032  9.89551600  9.89551328
6.13900000  -1.43685226  -1.43686238  9.89623442  9.89623294
6.13950000  -1.43190414  -1.43191409  9.89695285  9.89695014
6.14000000  -1.42695531  -1.42696544  9.89766633  9.89766486
6.14050000  -1.42200647  -1.42201642  9.89837980  9.89837710
6.14100000  -1.41705693  -1.41706706  9.89908833  9.89908687
6.14150000  -1.41210738  -1.41211734  9.89979686  9.89979417
6.14200000  -1.40715713  -1.40716726  9.90050044  9.90049899
6.14250000  -1.40220688  -1.40221684  9.90120402  9.90120134
6.14300000  -1.39725593  -1.39726606  9.90190265  9.90190121
6.14350000  -1.39230498  -1.39231494  9.90260127  9.90259860
6.14400000  -1.38735333  -1.38736347  9.90329495  9.90329352
6.14450000  -1.38240168  -1.38241165  9.90398863  9.90398597
6.14500000  -1.37744934  -1.37745948  9.90467735  9.90467594
6.14550000  -1.37249700  -1.37250697  9.90536608  9.90536343
6.14600000  -1.36754397  -1.36755412  9.90604985  9.90604844
6.14650000  -1.36259095  -1.36260092  9.90673362  9.90673098
6.14700000  -1.35763724  -1.35764739  9.90741244  9.90741104
6.14750000  -1.35268353  -1.35269351  9.90809126  9.90808863
6.14800000  -1.34772915  -1.34773930  9.90876512  9.90876374
6.14850000  -1.34277476  -1.34278475  9.90943899  9.90943637
6.14900000  -1.33781971  -1.33782986  9.91010790  9.91010652
6.14950000  -1.33286465  -1.33287464  9.91077681  9.91077420
6.15000000  -1.32790893  -1.32791909  9.91144076  9.91143940
6.15050000  -1.32295321  -1.32296320  9.91210472  9.91210212
6.15100000  -1.31799683  -1.31800699  9.91276372  9.91276236
6.15150000  -1.31304044  -1.31305044  9.91342272  9.91342012
6.15200000  -1.30808340  -1.30809357  9.91407676  9.91407541
6.15250000  -1.30312636  -1.30313637  9.91473080  9.91472822
6.15300000  -1.29816867  -1.29817884  9.91537988  9.91537855
6.15350000  -1.29321098  -1.29322099  9.91602897  9.91602640
6.15400000  -1.28825264  -1.28826281  9.91667310  9.91667177
6.15450000  -1.28329431  -1.28330432  9.91731722  9.91731466
6.15500000  -1.27833533  -1.27834550  9.91795639  9.91795507
6.15550000  -1.27337635  -1.27338636  9.91859556  9.91859300
6.15600000  -1.26841673  -1.26842691  9.91922977  9.91922846
6.15650000  -1.26345712  -1.26346713  9.91986397  9.91986143
6.15700000  -1.25849687  -1.25850705  9.92049322  9.92049192
6.15750000  -1.25353662  -1.25354664  9.92112247  9.92111994
6.15800000  -1.24857574  -1.24858593  9.92174676  9.92174547
6.15850000  -1.24361487  -1.24362490  9.92237105  9.92236852
6.15900000  -1.23865337  -1.23866356  9.92299037  9.92298910
6.15950000  -1.23369188  -1.23370191  9.92360970  9.92360719
6.16000000  -1.22872976  -1.22873995  9.92422407  9.92422280
6.16050000  -1.22376765  -1.22377769  9.92483843  9.92483593
6.16100000  -1.21880492  -1.21881512  9.92544783  9.92544658
6.16150000  -1.21384220  -1.21385224  9.92605724  9.92605474
6.16200000  -1.20887887  -1.20888906  9.92666168  9.92666043
6.16250000  -1.20391554  -1.20392558  9.92726612  9.92726363
6.16300000  -1.19895160  -1.19896180  9.92786559  9.92786435
6.16350000  -1.19398767  -1.19399772  9.92846507  9.92846259
6.16400000  -1.18902314  -1.18903334  9.92905958  9.92905835
6.16450000  -1.18405861  -1.18406866  9.92965409  9.92965163
6.16500000  -1.17909348  -1.17910368  9.93024364  9.93024242
6.16550000  -1.17412836  -1.17413842  9.93083318  9.93083073
6.16600000  -1.16916265  -1.16917285  9.93141777  9.93141656
6.16650000  -1.16419694  -1.16420700  9.93200235  9.93199990
6.16700000  -1.15923065  -1.15924085  9.93258196  9.93258076
6.16750000  -1.15426436  -1.15427442  9.93316158  9.93315914
6.16800000  -1.14929749  -1.14930770  9.93373623  9.93373504
6.16850000  -1.14433062  -1.14434069  9.93431088  9.93430845
6.16900000  -1.13936317  -1.13937339  9.93488056  9.93487938
6.16950000  -1.13439573  -1.13440581  9.93545024  9.93544782
6.17000000  -1.12942772  -1.12943794  9.93601495  9.93601379
6.17050000  -1.12445972  -1.12446979  9.93657967  9.93657726
6.17100000  -1.11949114  -1.11950136  9.93713941  9.93713825
6.17150000  -1.11452257  -1.11453265  9.93769916  9.93769676
6.17200000  -1.10955345  -1.10956367  9.93825394  9.93825279
6.17250000  -1.10458432  -1.10459440  9.93880871  9.93880633
6.17300000  -1.09961464  -1.09962486  9.93935852  9.93935738
6.17350000  -1.09464496  -1.09465505  9.93990833  9.93990595
6.17400000  -1.08967473  -1.08968496  9.94045317  9.94045204
6.17450000  -1.08470450  -1.08471459  9.94099800  9.94099564
6.17500000  -1.07973373  -1.07974396  9.94153787  9.94153675
6.17550000  -1.07476296  -1.07477306  9.94207774  9.94207538
6.17600000  -1.06979165  -1.06980189  9.94261263  9.94261152
6.17650000  -1.06482035  -1.06483045  9.94314753  9.94314518
6.17700000  -1.05984850  -1.05985874  9.94367745  9.94367635
6.17750000  -1.05487667  -1.05488677  9.94420738  9.94420504
6.17800000  -1.04990430  -1.04991454  9.94473233  9.94473124
6.17850000  -1.04493193  -1.04494204  9.94525728  9.94525496
6.17900000  -1.03995904  -1.03996928  9.94577726  9.94577618
6.17950000  -1.03498615  -1.03499626  9.94629724  9.94629492
6.18000000  -1.03001274  -1.03002299  9.94681225  9.94681118
6.18050000  -1.02503934  -1.02504945  9.94732725  9.94732495
6.18100000  -1.02006542  -1.02007566  9.94783729  9.94783623
6.18150000  -1.01509150  -1.01510162  9.94834732  9.94834502
6.18200000  -1.01011707  -1.01012732  9.94885238  9.94885133
6.18250000  -1.00514264  -1.00515277  9.94935744  9.94935515
6.18300000  -1.00016771  -1.00017796  9.94985752  9.94985648
6.18350000  -0.99519278  -0.99520291  9.95035761  9.95035533
6.18400000  -0.99021735  -0.99022761  9.95085271  9.95085169
6.18450000  -0.98524193  -0.98525206  9.95134782  9.95134556
6.18500000  -0.98026601  -0.98027626  9.95183796  9.95183694
6.18550000  -0.97529009  -0.97530022  9.95232809  9.95232583
6.18600000  -0.97031368  -0.97032394  9.95281325  9.95281224
6.18650000  -0.96533727  -0.96534741  9.95329840  9.95329616
6.18700000  -0.96036038  -0.96037064  9.95377858  9.95377759
6.18750000  -0.95538349  -0.95539363  9.95425876  9.95425653
6.18800000  -0.95040612  -0.95041639  9.95473397  9.95473298
6.18850000  -0.94542875  -0.94543890  9.95520917  9.95520694
6.18900000  -0.94045091  -0.94046118  9.95567940  9.95567842
6.18950000  -0.93547307  -0.93548322  9.95614962  9.95614740
6.19000000  -0.93049476  -0.93050503  9.95661487  9.95661390
6.19050000  -0.92551645  -0.92552661  9.95708012  9.95707791
6.19100000  -0.92053768  -0.92054796  9.95754039  9.95753943
6.19150000  -0.91555891  -0.91556907  9.95800065  9.95799846
6.19200000  -0.91057968  -0.91058996  9.95845594  9.95845500
6.19250000  -0.90560045  -0.90561062  9.95891123  9.95890905
6.19300000  -0.90062077  -0.90063105  9.95936155  9.95936061
6.19350000  -0.89564109  -0.89565126  9.95981186  9.95980968
6.19400000  -0.89066096  -0.89067124  9.96025719  9.96025626
6.19450000  -0.88568083  -0.88569100  9.96070252  9.96070035
6.19500000  -0.88070026  -0.88071054  9.96114287  9.96114195
6.19550000  -0.87571968  -0.87572986  9.96158322  9.96158106
6.19600000  -0.87073867  -0.87074896  9.96201859  9.96201768
6.19650000  -0.86575766  -0.86576784  9.96245396  9.96245181
6.19700000  -0.86077622  -0.86078651  9.96288434  9.96288345
6.19750000  -0.85579478  -0.85580496  9.96331473  9.96331260
6.19800000  -0.85081290  -0.85082320  9.96374014  9.96373925
6.19850000  -0.84583103  -0.84584122  9.96416555  9.96416342
6.19900000  -0.84084874  -0.84085903  9.96458597  9.96458509
6.19950000  -0.83586644  -0.83587663  9.96500639  9.96500428
6.20000000  -0.83088373  -0.83089403  9.96542184  9.96542097
6.20050000  -0.82590102  -0.82591121  9.96583728  9.96583517
6.20100000  -0.82091789  -0.82092819  9.96624774  9.96624688
6.20150000  -0.81593477  -0.81594497  9.96665820  9.96665610
6.20200000  -0.81095124  -0.81096154  9.96706367  9.96706283
6.20250000  -0.80596770  -0.80597791  9.96746915  9.96746706
6.20300000  -0.80098377  -0.80099407  9.96786964  9.96786880
6.20350000  -0.79599983  -0.79601004  9.96827013  9.96826806
6.20400000  -0.79101550  -0.79102580  9.96866564  9.96866481
6.20450000  -0.78603116  -0.78604137  9.96906115  9.96905908
6.20500000  -0.78104644  -0.78105674  9.96945167  9.96945086
6.20550000  -0.77606171  -0.77607192  9.96984219  9.96984014
6.20600000  -0.77107659  -0.77108691  9.97022773  9.97022693
6.20650000  -0.76609148  -0.76610170  9.97061327  9.97061122
6.20700000  -0.76110598  -0.76111629  9.97099382  9.97099303
6.20750000  -0.75612048  -0.75613070  9.97137438  9.97137234
6.20800000  -0.75113461  -0.75114492  9.97174994  9.97174916
6.20850000  -0.74614873  -0.74615895  9.97212551  9.97212349
6.20900000  -0.74116248  -0.74117280  9.97249609  9.97249532
6.20950000  -0.73617623  -0.73618646  9.97286667  9.97286466
6.21000000  -0.73118961  -0.73119994  9.97323227  9.97323151
6.21050000  -0.72620300  -0.72621323  9.97359786  9.97359586
6.21100000  -0.72121602  -0.72122634  9.97395847  9.97395772
6.21150000  -0.71622904  -0.71623927  9.97431908  9.97431708
6.21200000  -0.71124170  -0.71125202  9.97467470  9.97467396
6.21250000  -0.70625436  -0.70626460  9.97503032  9.97502834
6.21300000  -0.70126667  -0.70127699  9.97538096  9.97538022
6.21350000  -0.69627898  -0.69628922  9.97573159  9.97572961
6.21400000  -0.69129093  -0.69130127  9.97607724  9.97607651
6.21450000  -0.68630290  -0.68631314  9.97642288  9.97642091
6.21500000  -0.68131451  -0.68132485  9.97676354  9.97676282
6.21550000  -0.67632613  -0.67633638  9.97710420  9.97710224
6.21600000  -0.67133741  -0.67134774  9.97743986  9.97743916
6.21650000  -0.66634869  -0.66635894  9.97777553  9.97777359
6.21700000  -0.66135963  -0.66136997  9.97810621  9.97810552
6.21750000  -0.65637058  -0.65638084  9.97843689  9.97843496
6.21800000  -0.65138119  -0.65139154  9.97876258  9.97876190
6.21850000  -0.64639181  -0.64640207  9.97908827  9.97908635
6.21900000  -0.64140211  -0.64141245  9.97940898  9.97940830
6.21950000  -0.63641240  -0.63642267  9.97972968  9.97972776
6.22000000  -0.63142238  -0.63143272  9.98004539  9.98004473
6.22050000  -0.62643235  -0.62644262  9.98036110  9.98035919
6.22100000  -0.62144202  -0.62145236  9.98067182  9.98067117
6.22150000  -0.61645168  -0.61646195  9.98098254  9.98098065
6.22200000  -0.61146103  -0.61147138  9.98128827  9.98128763
6.22250000  -0.60647039  -0.60648066  9.98159400  9.98159212
6.22300000  -0.60147944  -0.60148979  9.98189474  9.98189411
6.22350000  -0.59648849  -0.59649877  9.98219548  9.98219361
6.22400000  -0.59149724  -0.59150760  9.98249123  9.98249061
6.22450000  -0.58650600  -0.58651628  9.98278698  9.98278512
6.22500000  -0.58151446  -0.58152481  9.98307774  9.98307713
6.22550000  -0.57652292  -0.57653320  9.98336849  9.98336664
6.22600000  -0.57153109  -0.57154145  9.98365426  9.98365366
6.22650000  -0.56653926  -0.56654955  9.98394002  9.98393818
6.22700000  -0.56154715  -0.56155751  9.98422080  9.98422021
6.22750000  -0.55655504  -0.55656533  9.98450157  9.98449974
6.22800000  -0.55156265  -0.55157301  9.98477735  9.98477677
6.22850000  -0.54657026  -0.54658055  9.98505313  9.98505131
6.22900000  -0.54157759  -0.54158796  9.98532392  9.98532335
6.22950000  -0.53658493  -0.53659523  9.98559471  9.98559290
6.23000000  -0.53159200  -0.53160237  9.98586051  9.98585995
6.23050000  -0.52659907  -0.52660937  9.98612630  9.98612450
6.23100000  -0.52160587  -0.52161624  9.98638711  9.98638656
6.23150000  -0.51661268  -0.51662298  9.98664791  9.98664612
6.23200000  -0.51161922  -0.51162960  9.98690372  9.98690318
6.23250000  -0.50662577  -0.50663608  9.98715953  9.98715775
6.23300000  -0.50163207  -0.50164244  9.98741035  9.98740982
6.23350000  -0.49663836  -0.49664867  9.98766116  9.98765939
6.23400000  -0.49164440  -0.49165478  9.98790698  9.98790647
6.23450000  -0.48665045  -0.48666077  9.98815281  9.98815105
6.23500000  -0.48165625  -0.48166663  9.98839364  9.98839313
6.23550000  -0.47666205  -0.47667237  9.98863446  9.98863271
6.23600000  -0.47166762  -0.47167800  9.98887030  9.98886980
6.23650000  -0.46667318  -0.46668350  9.98910613  9.98910439
6.23700000  -0.46167851  -0.46168889  9.98933697  9.98933648
6.23750000  -0.45668384  -0.45669417  9.98956781  9.98956608
6.23800000  -0.45168894  -0.45169933  9.98979365  9.98979318
6.23850000  -0.44669405  -0.44670438  9.99001950  9.99001778
6.23900000  -0.44169892  -0.44170931  9.99024035  9.99023988
6.23950000  -0.43670380  -0.43671414  9.99046120  9.99045949
6.24000000  -0.43170846  -0.43171885  9.99067705  9.99067660
6.24050000  -0.42671312  -0.42672346  9.99089291  9.99089121
6.24100000  -0.42171757  -0.42172796  9.99110377  9.99110332
6.24150000  -0.41672202  -0.41673236  9.99131462  9.99131293
6.24200000  -0.41172625  -0.41173665  9.99152049  9.99152005
6.24250000  -0.40673049  -0.40674084  9.99172635  9.99172467
6.24300000  -0.40173453  -0.40174492  9.99192722  9.99192679
6.24350000  -0.39673856  -0.39674891  9.99212809  9.99212642
6.24400000  -0.39174240  -0.39175280  9.99232396  9.99232354
6.24450000  -0.38674624  -0.38675659  9.99251983  9.99251817
6.24500000  -0.38174988  -0.38176028  9.99271070  9.99271030
6.24550000  -0.37675352  -0.37676388  9.99290158  9.99289993
6.24600000  -0.37175698  -0.37176738  9.99308746  9.99308706
6.24650000  -0.36676044  -0.36677079  9.99327333  9.99327170
6.24700000  -0.36176371  -0.36177411  9.99345422  9.99345383
6.24750000  -0.35676698  -0.35677734  9.99363510  9.99363347
6.24800000  -0.35177007  -0.35178048  9.99381098  9.99381061
6.24850000  -0.34677316  -0.34678353  9.99398687  9.99398525
6.24900000  -0.34177608  -0.34178649  9.99415776  9.99415739
6.24950000  -0.33677900  -0.33678937  9.99432864  9.99432704
6.25000000  -0.33178175  -0.33179217  9.99449454  9.99449418
6.25050000  -0.32678451  -0.32679488  9.99466043  9.99465883
6.25100000  -0.32178709  -0.32179751  9.99482132  9.99482098
6.25150000  -0.31678968  -0.31680006  9.99498221  9.99498063
6.25200000  -0.31179211  -0.31180253  9.99513811  9.99513778
6.25250000  -0.30679454  -0.30680492  9.99529401  9.99529243
6.25300000  -0.30179682  -0.30180723  9.99544490  9.99544458
6.25350000  -0.29679910  -0.29680948  9.99559580  9.99559424
6.25400000  -0.29180122  -0.29181164  9.99574170  9.99574139
6.25450000  -0.28680335  -0.28681373  9.99588760  9.99588605
6.25500000  -0.28180533  -0.28181576  9.99602851  9.99602821
6.25550000  -0.27680732  -0.27681771  9.99616941  9.99616786
6.25600000  -0.27180917  -0.27181959  9.99630531  9.99630502
6.25650000  -0.26681101  -0.26682140  9.99644122  9.99643968
6.25700000  -0.26181272  -0.26182315  9.99657213  9.99657184
6.25750000  -0.25681444  -0.25682483  9.99670303  9.99670151
6.25800000  -0.25181602  -0.25182645  9.99682894  9.99682867
6.25850000  -0.24681761  -0.24682800  9.99695485  9.99695333
6.25900000  -0.24181907  -0.24182949  9.99707576  9.99707550
6.25950000  -0.23682053  -0.23683093  9.99719667  9.99719516
6.26000000  -0.23182187  -0.23183230  9.99731258  9.99731233
6.26050000  -0.22682321  -0.22683361  9.99742849  9.99742699
6.26100000  -0.22182444  -0.22183487  9.99753940  9.99753916
6.26150000  -0.21682567  -0.21683608  9.99765031  9.99764883
6.26200000  -0.21182679  -0.21183722  9.99775623  9.99775600
6.26250000  -0.20682791  -0.20683832  9.99786214  9.99786067
6.26300000  -0.20182893  -0.20183936  9.99796305  9.99796284
6.26350000  -0.19682995  -0.19684036  9.99806397  9.99806251
6.26400000  -0.19183086  -0.19184130  9.99815988  9.99815968
6.26450000  -0.18683178  -0.18684220  9.99825580  9.99825435
6.26500000  -0.18183261  -0.18184305  9.99834672  9.99834652
6.26550000  -0.17683344  -0.17684385  9.99843763  9.99843619
6.26600000  -0.17183417  -0.17184461  9.99852355  9.99852336
6.26650000  -0.16683491  -0.16684533  9.99860947  9.99860803
6.26700000  -0.16183556  -0.16184601  9.99869038  9.99869021
6.26750000  -0.15683622  -0.15684664  9.99877130  9.99876988
6.26800000  -0.15183679  -0.15184724  9.99884722  9.99884705
